time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l1_full,rt_terminal_soc_l1_energy,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_soc_shaping_reward,rt_soc_shaping_potential,rt_soc_shaping_absolute,rt_soc_shaping_coef,rt_soc_recovery_scale,rt_soc_l1_prev,rt_market_settlement_enabled,rt_market_grid_cashflow,rt_market_grid_cost,rt_market_buy_cost,rt_market_sell_revenue,rt_market_energy_buy_mwh,rt_market_energy_sell_mwh,rt_market_buy_yuan_per_kwh,rt_market_sell_yuan_per_kwh,rt_p_grid_mw,rt_fmu_grid_cashflow_delta,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
3600.0,0,0.24501488418240452,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,8580.213810000014,57160.43223750001,0.36514943353747387,-57160.43223750001,-0.36514943353747387,156539.83544146415,0.0,0.0,0.24501488418240452,0.023648533337612077,0.023648533337612077,0.023648533337612077,0.0005592531290201498,0.06,1.0,-0.12013454935506934,-0.11824266668806038,-0.0018918826670089662,5.0,1.0,0.0,1.0,10061.501287499997,-10061.501287499997,0.0,10061.501287499997,0.0,53.661340199999984,0.63457,0.1875,-53.661340199999984,-38518.71714,0.0,0.0,-0.0,0.0,0.0,-0.0,-59999.99999999999,-59999.99999999999,59999.99999999999,0.0,0.0,-0.0,0.0,0.0,-0.0,107098.93095000001,107098.93095000001,-107098.93095000001,-38518.71714,10061.501287499997,-10061.501287499997,0.5,0.8263514637947083,0.5,0.5,8263514.5,272.8417053222656,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-53661340.0,0.0,0.0,-0.0,-0.0,203661344.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
7200.0,1,0.2991787424415639,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,18214.079790000025,58049.20965000002,0.37082707725029324,-58049.20965000002,-0.37082707725029324,156539.83544146415,0.0,0.0,0.2991787424415639,0.03738011840487987,0.03738011840487987,0.03738011840487987,0.0013972732519628387,0.06,1.0,-0.07164833480872936,-0.06865792533633897,-0.0029904094723903897,5.0,1.0,0.023648533337612077,1.0,16218.539549999998,-16218.539549999998,0.0,16218.539549999998,0.0,86.49887759999999,0.63457,0.1875,-86.49887759999999,-32196.804120000008,0.0,0.0,-0.0,0.0,0.0,-0.0,-119999.99999999999,-59999.99999999999,59999.99999999999,0.0,0.0,-0.0,0.0,0.0,-0.0,208929.60105,101830.67009999999,-101830.67009999999,-70715.52126000001,16218.539549999998,-16218.539549999998,0.5,0.8126198649406433,0.5,0.5,8126199.0,268.3078308105469,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-86498880.0,0.0,0.0,-0.0,-0.0,236498880.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
10800.0,2,0.19875701588199524,False,False,ok,,,True,0.9549999833106995,0.6000000238418579,2,0.8999999761581421,0.9549999833106995,0.6000000238418579,0.9859999966621399,-51494.80909867352,150970.58244404753,0.9644227746777007,-150970.58244404753,-0.9644227746777007,156539.83544146415,0.0,0.0,0.19875701588199524,0.18751306118506,0.19392696671083465,0.18751306118506,0.018146917353019248,0.06,0.0,-0.7656657587957054,-0.7506647139009006,-0.015001044894804801,5.0,1.0,0.03738011840487987,1.0,52869.1424037941,-52869.1424037941,0.0,52869.1424037941,0.0,281.9687594869019,0.28359,0.1875,-281.9687594869019,-167810.32892892696,0.0,0.0,-0.0,0.0,0.0,-0.0,-177569.99909877774,-57569.99909877776,57569.99909877776,10800.000429153442,10800.000429153442,-10800.000429153442,26621.999909877777,26621.999909877777,-26621.999909877777,327179.0398499999,118249.43879999989,-118249.43879999989,-238525.85018892697,52869.1424037941,-52869.1424037941,0.6079999804496765,0.8244869709014893,0.5092774629592896,0.4909519851207733,8244869.5,267.63836669921875,474.5345153808594,312.4317321777344,-143250000.0,60000004.0,147900000.0,-281968768.0,0.0,-0.0,-0.0,-0.0,217318752.0,2.9802322387695312e-08,0.0,0.85,1.0,-1.0,1.0,True,True,True,2,1,3
14400.0,3,0.1025802924957202,False,False,ok,,,True,0.9415000081062317,0.6000000238418579,2,0.8999999761581421,0.9415000081062317,0.6000000238418579,0.9859999966621399,-128101.18519327583,149784.36462052044,0.9568450369077472,-149784.36462052044,-0.9568450369077472,156539.83544146415,0.0,0.0,0.1025802924957202,0.35272245085380455,0.36618875394191674,0.35272245085380455,0.07809097685785481,0.06,0.0,-0.854264744412027,-0.8260469483437227,-0.028217796068304365,5.0,1.0,0.18751306118506,1.0,56115.98703141975,-56115.98703141975,0.0,56115.98703141975,0.0,299.285264167572,0.28359,0.1875,-299.285264167572,-170274.75368370302,0.0,0.0,-0.0,0.0,0.0,-0.0,-234140.99943637845,-56571.00033760071,56571.00033760071,22800.0009059906,12000.000476837158,-12000.000476837158,56201.999809741974,29579.999899864197,-29579.999899864197,435838.4174000001,108659.37755000021,-108659.37755000021,-408800.60387263,56115.98703141975,-56115.98703141975,0.7279999852180481,0.8392775654792786,0.5195412635803223,0.48106610774993896,8392776.0,267.4525451660156,474.5344543457031,311.632080078125,-141225008.0,60000004.0,147900000.0,-299285280.0,0.0,0.0,-0.0,-0.0,232610256.0,-0.0,0.0,0.8049999833106994,1.0,-1.0,1.0,False,False,True,,0,0
18000.0,4,-0.36336576887520333,False,False,ok,,,True,0.9374499917030334,0.6000000238418579,1,0.0,0.9374499917030334,0.6000000238418579,0.0,-153142.56267662227,101892.52815910941,0.6509047864510543,-101892.52815910941,-0.6509047864510543,156539.83544146415,0.0,0.0,-0.36336576887520333,0.5468273247234804,0.5664937891143388,0.5468273247234804,0.1822724094596896,0.06,0.0,-1.0142705553262577,-0.9705243693483792,-0.04374618597787843,5.0,1.0,0.35272245085380455,1.0,26900.69554288702,-26900.69554288702,0.0,26900.69554288702,0.0,143.47037622873077,0.28359,0.1875,-143.47037622873077,-100033.21009956882,0.0,0.0,-0.0,0.0,0.0,-0.0,-290412.2990369797,-56271.299600601225,56271.299600601225,34800.00138282776,12000.000476837158,-12000.000476837158,59159.99979972839,2957.9999899864197,-2957.9999899864197,552143.5491499999,116305.13174999977,-116305.13174999977,-508833.8139721988,26900.69554288702,-26900.69554288702,0.8479999899864197,0.8251727223396301,0.5161775350570679,0.45998767018318176,8251727.0,264.52313232421875,474.5345458984375,309.927001953125,-140617504.0,60000004.0,0.0,-143470384.0,0.0,0.0,-0.0,-0.0,224087872.0,-0.0,0.0,0.7915000081062317,1.0,-1.0,0.609999954700472,True,True,False,,0,0
21600.0,5,0.7572010939422698,False,False,ok,,,True,0.9362350106239319,0.0,2,0.8999999761581421,0.9362350106239319,0.0,0.9859999966621399,-203104.65458978995,126171.00132222587,0.8059993225775794,-126171.00132222587,-0.8059993225775794,156539.83544146415,0.0,0.0,0.7572010939422698,0.5478218213095889,0.5738193226720255,0.5478218213095889,0.19446119600244696,0.06,0.0,-0.048798228635309644,-0.004972482930542532,-0.04382574570476711,5.0,1.0,0.5468273247234804,1.0,42486.4555885746,-42486.4555885746,0.0,42486.4555885746,0.0,226.5944298057312,0.28359,0.1875,-226.5944298057312,-133646.63764681894,0.0,0.0,-0.0,0.0,0.0,-0.0,-346593.6895608902,-56181.39052391052,56181.39052391052,36000.001430511475,1200.0000476837158,-1200.0000476837158,85781.99970960617,26621.999909877777,-26621.999909877777,664187.4854499993,112043.93629999948,-112043.93629999948,-642480.4516190178,42486.4555885746,-42486.4555885746,0.8600000143051147,0.842178225517273,0.5254075527191162,0.4511289894580841,8421782.0,265.5789794921875,474.53448486328125,309.2104187011719,-140435248.0,0.0,147900000.0,-226594432.0,0.0,0.0,-0.0,-0.0,219129680.0,-0.0,0.0,0.7874499917030334,1.0,-1.0,0.00999993085861517,True,True,True,,0,0
25200.0,6,0.995370935495413,False,False,ok,,,True,1.0,-0.5250000357627869,1,0.0,1.0,-0.5250000357627869,0.0,-189565.28668202148,32582.14786567965,0.20813965834187478,-32582.14786567965,-0.20813965834187478,156539.83544146415,0.0,0.0,0.995370935495413,0.38422791917212723,0.4109253247197349,0.38422791917212723,0.09299056579208285,0.06,0.0,0.7872312771535382,0.8179695106873084,-0.030738233533770178,5.0,1.0,0.5478218213095889,1.0,83.59713556810654,-83.59713556810654,0.0,83.59713556810654,0.0,0.44585138969656823,0.63457,0.1875,-0.44585138969656823,-18959.18282234308,0.0,0.0,-0.0,-1506.8788586709795,-1506.8788586709795,1506.8788586709795,-406211.0996246338,-59617.41006374359,59617.41006374359,17100.000143051147,-18900.001287460327,18900.001287460327,88739.99969959259,2957.9999899864197,-2957.9999899864197,773752.326399999,109564.84094999963,-109564.84094999963,-661439.6344413608,83.59713556810654,-83.59713556810654,0.7488235235214233,0.8390073776245117,0.5264304876327515,0.450152188539505,8390074.0,264.1023864746094,474.53448486328125,309.13140869140625,-150000000.0,-52500004.0,0.0,-445851.375,0.0,0.0,-13398437.0,-13398437.0,216344288.0,-0.0,0.0,0.7862350106239319,1.0,-1.0,-0.05000007152557051,True,True,False,,0,0
28800.0,7,0.14673230027205186,False,False,ok,,,True,1.0,-0.6000000238418579,0,0.8999999761581421,1.0,-0.6000000238418579,-0.3970000159740449,-186900.9629845263,-127321.8605424548,-0.8133511842745293,127321.8605424548,0.8133511842745293,156539.83544146415,0.0,0.0,0.14673230027205186,0.18918427388071946,0.21176108970549606,0.18918427388071946,0.018584737377234796,0.06,0.0,0.9600834845465812,0.9752182264570388,-0.015134741910457557,5.0,1.0,0.38422791917212723,1.0,-122030.01201465547,122030.01201465547,122030.01201465547,0.0,123.8191994466597,0.0,0.98555,0.1875,123.8191994466597,7956.172225294518,-17.53094653597131,-17.53094653597131,17.53094653597131,-9815.340575977785,-8308.461717306805,8308.461717306805,-466211.0996246338,-60000.0,60000.0,-6600.000858306885,-23700.001001358032,23700.001001358032,67301.99883699417,-21438.00086259842,21438.00086259842,881924.4723999985,108172.14599999948,-108172.14599999948,-653483.4622160663,-122030.01201465547,122030.01201465547,0.6094117760658264,0.8249333500862122,0.5205439329147339,0.4560387432575226,8249333.5,262.4270935058594,474.5345153808594,309.4623107910156,-150000000.0,-60000004.0,-59550004.0,123819200.0,-2162042.25,-2162042.25,-57259148.0,-57259148.0,205152000.0,-0.0,0.0,0.85,1.0,-1.0,0.5058823192820849,True,True,False,0,1,3
32400.0,8,-0.7367904735127789,False,False,ok,,,True,1.0,-0.6000000238418579,0,0.8999999761581421,1.0,-0.6000000238418579,-0.3970000159740449,-199632.26552346628,-197451.9212369672,-1.2613525540008732,197451.9212369672,1.2613525540008732,156539.83544146415,0.0,0.0,-0.7367904735127789,0.08294474191250059,0.10093135278072848,0.08294474191250059,0.002759421190598466,0.06,0.0,0.5245620804880943,0.5311976598410943,-0.0066355793530000476,5.0,1.0,0.18918427388071946,1.0,-169666.32351107616,169666.32351107616,169666.32351107616,0.0,172.1539480605511,0.0,0.98555,0.1875,172.1539480605511,15054.295186951058,-3536.2840041798545,-3518.753057643883,3518.753057643883,-28838.181282107827,-19022.840706130042,19022.840706130042,-526211.0996246338,-60000.0,60000.0,-30600.0018119812,-24000.000953674316,24000.000953674316,43481.99787855148,-23820.000958442688,23820.000958442688,984500.4703499989,102575.99795000046,-102575.99795000046,-638429.1670291153,-169666.32351107616,169666.32351107616,0.4682352840900421,0.8147023320198059,0.5139864683151245,0.46259617805480957,8147023.0,262.2702941894531,473.60015869140625,309.825927734375,-150000000.0,-60000004.0,-59550004.0,172153952.0,-22277342.0,-22277342.0,-98847216.0,-98847216.0,218520624.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,False,False,0,2,2
36000.0,9,-1.5003717213030523,False,False,ok,,,True,1.0,0.0,0,0.0,1.0,0.0,-1.0,-225033.65183486787,-201086.33476488254,-1.2845697339452993,201086.33476488254,1.2845697339452993,156539.83544146415,0.0,0.0,-1.5003717213030523,0.12411923167721572,0.1328917707782899,0.12411923167721572,0.006215400005656261,0.06,0.0,-0.2158019873577529,-0.20587244882357567,-0.009929538534177258,5.0,1.0,0.08294474191250059,1.0,-153940.49130406312,153940.49130406312,153940.49130406312,0.0,242.59024426629549,0.0,0.63457,0.1875,242.59024426629549,21744.457149417838,-13586.902433676249,-10050.618429496393,10050.618429496393,-56411.71562221917,-27573.534340111342,27573.534340111342,-586211.0996246338,-60000.0,60000.0,-33000.00190734863,-2400.0000953674316,2400.0000953674316,-12900.002217292782,-56382.00009584427,56382.00009584427,1093760.7798499994,109260.30950000044,-109260.30950000044,-616684.7098796974,-153940.49130406312,153940.49130406312,0.45411765575408936,0.7947043180465698,0.5008235573768616,0.4757591187953949,7947043.0,262.1193542480469,468.72344970703125,310.5410461425781,-150000000.0,0.0,-150000000.0,242590240.0,-37318364.0,-37318364.0,-124143960.0,-124143960.0,218872080.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,False,False,0,3,1
39600.0,10,-0.8059089309212142,False,False,ok,,,True,0.9549999833106995,0.6000000238418579,0,0.0,0.9549999833106995,0.6000000238418579,-1.0,-248427.94744027205,-90167.48400318436,-0.5760034418644908,90167.48400318436,0.5760034418644908,156539.83544146415,0.0,0.0,-0.8059089309212142,0.16742158414228386,0.17561765282117767,0.16742158414228386,0.011300240038598879,0.06,0.0,-0.2299054890567234,-0.2165117623253407,-0.01339372673138271,5.0,1.0,0.12411923167721572,1.0,-48505.345518745955,48505.345518745955,48505.345518745955,0.0,171.04039464983234,0.0,0.28359,0.1875,171.04039464983234,18267.84287903423,-27313.20512000718,-13726.302686330931,13726.302686330931,-87013.59125070216,-30601.875628482987,30601.875628482987,-643781.0987234116,-57569.99909877777,57569.99909877777,-22200.00147819519,10800.000429153442,-10800.000429153442,-72900.00221729277,-59999.999999999985,59999.999999999985,1203196.81835,109436.03850000072,-109436.03850000072,-598416.8670006632,-48505.345518745955,48505.345518745955,0.5621176362037659,0.7757548689842224,0.48687222599983215,0.48971042037010193,7757549.0,262.7099914550781,463.5256042480469,311.2777099609375,-143250000.0,60000004.0,-150000000.0,171040400.0,-41586420.0,-41586420.0,-120293896.0,-120293896.0,224089920.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,False,False,,0,0
